id,jobId,title,description,location,country,state,city,jobType,salary,skills,experienceLevel,currency,applicationUrl,benefits,approvalStatus,brokenLink,jobStatus,responsibilities,workSettings,roleCategory,qualifications,companyLogo,companyName,ipBlocked,createdAt,updatedAt,minSalary,maxSalary,postedDate,category
1761a093-94fa-413c-b2dc-59f55999b768,booz_allen_hamilton_114059,"Power Platform Developer, Senior","As a digital transformation professional, you know that implementing improved digital initiatives with effective automated business processes and workflows is crucial for your client’s future. You’re eager to apply your experience and full Power Platform knowledge to develop creative solutions. We’re looking for someone like you to apply your knowledge and help organizations solve their traditional business challenges with new digital strategies and solutions. As a digital transformation advisor on our team, you’ll be trusted to modernize the security cooperation enterprise by implementing Power Platform-based solutions to meet complex operational needs. With Canvas and Model-Driven Apps, Dataverse, Power Automate, and Power BI, you’ll work closely with key stakeholders and other technical professionals to develop and contribute to transformative mission-critical enterprise solutions. In this role, you’ll directly impact security cooperation by designing, developing, and implementing enterprise-grade Power Platform applications. With opportunities to learn new tools and skills, we focus on growing and collaborating as a team to make the best solutions for our customers. Work with us as we implement new technologies to change security cooperation for the better. Join us. The world can’t wait.","Doral, Florida, United States",United States,Florida,Doral,fullTime,"86,800.00 to 198,000.00 USD per year","['Microsoft Power Platform', 'Canvas Apps', 'Model-Driven Apps', 'Dataverse', 'Power Automate', 'Power BI', 'Security access models', 'Role-based permissions', 'Microsoft 365', 'Agile', 'Scrum', 'Requirement gathering', 'Stakeholder communication', 'DoD or federal stakeholder interfacing', 'Data Analysis Expressions (DAX)', 'Power Fx', 'Data modeling']",experienced,USD,https://careers.boozallen.com/jobs/JobDetailApply?jobId=114059&source=CWS-17380,"['Health benefits', 'Life insurance', 'Disability insurance', 'Financial benefits', 'Retirement benefits', 'Paid leave', 'Professional development', 'Tuition assistance', 'Work-life programs', 'Dependent care', 'Recognition awards program']",,False,active,"['Modernize the security cooperation enterprise by implementing Power Platform-based solutions', 'Design, develop, and implement enterprise-grade Power Platform applications', 'Work closely with key stakeholders and technical professionals', 'Develop Canvas and Model-Driven Apps, Dataverse, Power Automate, and Power BI solutions', 'Contribute to transformative mission-critical enterprise solutions', 'Gather requirements from beginning to end within application development', 'Communicate and interface directly with DoD or federal stakeholders']",onSite,developer,"['5+ years of experience with developing in Microsoft Power Platform', 'Experience with designing Canvas and Model-Driven Apps in complex organizational settings', 'Experience with security access models and role-based permissions in Microsoft 365 and Power Platform environments', 'Experience with working in an Agile or Scrum development environment', 'Experience with requirement-gathering processes from beginning to end within application development', 'Experience with communicating and interfacing directly with DoD or federal stakeholders', 'Ability to work with Data Analysis Expressions (DAX), Power Fx, and data modeling within Dataverse and external data sources', 'Secret clearance', ""Bachelor's degree"", 'Excellent verbal and written communication skills (preferred)']",https://www.boozallen.com/assets/home/images/homepage/bah-logo.svg,Booz Allen Hamilton,False,2025-08-07 19:38:44.267301,2025-08-11 19:57:33.775177,198000,86800,2025-08-07 18:48:00.520887,developer
11ac860f-c0c2-4a60-baee-3675daf11fad,mca_connect_74cb6b99-6e2f-4491-ba4f-ee90406cf578,D365 F&O LEAN Production Senior Consultant,"The Microsoft Dynamics 365 Finance and Operations (ERP) Senior Consultant is responsible for consulting on Dynamics 365 ERP engagements including: implementation, upgrade, and/or extension of existing applications. The Senior Consultant is responsible for hands-on configuration of Dynamics 365 ERP Manufacturing modules as well as assisting clients in the implementation and support of Dynamics 365 ERP solutions. They will be involved in improving operational metrics, business case development and performance measurement. They will provide functional knowledge and manage client relationships within context of individual role. Position requires up to 50% travel.",Remote,United States,,,fullTime,"$90,000 - $160,000 a year","['Dynamics 365 (AX) Manufacturing', 'Lean manufacturing', 'Six Sigma', 'Production Control', 'Product Information Management', 'Master Planning', 'Value Stream Mapping', 'Flow Mapping', 'Pull Planning Systems', 'Functional Design Documents', 'Customer relationship', 'Communication', 'Planning', 'Organization', 'Azure DevOps', 'Microsoft Dynamics Lifecycle Services']",experienced,USD,https://jobs.lever.co/mcaconnect/74cb6b99-6e2f-4491-ba4f-ee90406cf578/apply,"['Unlimited Paid Time Off (UPTO)', '401k Plan with Company Matching Contribution', 'Monthly Stipend for Home Office Expenses', 'Subsidized Medical, Dental and Vision Coverage', 'Health Savings and Flexible Spending Accounts', 'Company Paid Life and Disability Insurance', 'Training, Certification and Continuing Education Support', 'Uncapped Supplemental Compensation (Bonus) Plan paid out quarterly']",,False,active,"['Customer Satisfaction', 'Facilitate the implementation and support of Dynamics 365 Manufacturing modules including but not limited to Production Control, Product Information Management, and Master Planning', 'Support and guide the customer in the implementation of lean planning principles including Value Stream Mapping, Flow Mapping, and Pull Planning Systems', 'Collaborate with customers to understand their business requirements and conduct gap analysis', 'Produce Functional Design Documents when extensions are necessary', 'Communicate effectively in all mediums and to all levels within the organization', 'Collaborate with the customer’s finance department to define and set up manufacturing processes in alignment with the financial goals', 'Successful implementation of practical business solutions using industry best practices as the Production lead on a project', 'Lead successful modeling and process area showcase sessions', 'Ensure success of projects by coaching or mentoring junior consultants']",remote,senior consultant,"['Minimum of 5 years Dynamics 365 (AX) Manufacturing experience or equivalent industry work', 'Minimum of 2 full years staffed on Dynamics 365 (AX) implementations', 'Certification in Dynamics 365 Manufacturing (MB-320), or attainment of certification within first 90 days of employment.', 'Six Sigma White Belt Certification or equivalent knowledge of Lean manufacturing philosophy', 'Working knowledge of industry specific best practices', 'Strong customer relationship skills', 'Excellent communication, planning and organization skills', 'Ability to establish priorities and work independently', 'Ability to travel up to 50%', 'Bachelor’s Degree in Supply Chain Management or related field or or equivalent combination of education and experience', 'Fluent in English', 'Valid Driver’s License', 'Experience with Microsoft Dynamics AX2009 or AX2012 a plus', 'General understanding of Lean manufacturing principles', 'Microsoft Certified: Dynamics 365 Supply Chain Management, Manufacturing Functional Associate (MB-320 + MB-300)', 'Comfortable presenting via Microsoft Teams/Zoom/WebEx', 'Azure DevOps & Microsoft Dynamics Lifecycle Services experience', 'Six Sigma Yellow Belt Certification or above']",https://lever-client-logos.s3.us-west-2.amazonaws.com/e888fe4f-211d-4ccd-8458-e32cd5721da2-1692030980520.png,MCA Connect,False,2025-07-26 19:42:04.519222,2025-07-26 19:42:04.519222,160000,90000,2025-07-26 19:25:58.703100,consultant
8a428827-7bc1-4f85-bf34-866d5026f417,pearson_carter_ca7892ddd0,IT Manager – D365 CE / Power Platform,"A long-established, family-owned business in the agricultural and equipment dealership space is seeking a hands-on Dynamics 365 & Power Platform Owner to take charge of its internal platform strategy. This role will focus on optimising the platform across sales, marketing, and service departments to support business growth and customer engagement. This hybrid opportunity supports multiple dealership locations across the Texas Gulf Coast region. You’ll work closely with stakeholders to ensure the platform is adopted effectively, tailored to industry-specific needs, and used to its full potential.","Texas, United States",United States,Texas,,fullTime,"120,000 – 140,000 USD per year","['Microsoft Dynamics 365', 'Power Platform', 'Power Apps', 'CRM', 'Platform Owner', 'Business Applications', 'Internal Systems', 'ERP', 'Sales & Marketing Technology', 'D365 Consultant', 'Onboarding & Training', 'Platform Optimisation', 'Dealership Operations']",experienced,USD,https://www.pearsoncarter.com/job/it-manager-d365-ce-power-platform/#apply-dialog,"['Full benefits package including healthcare and PTO', 'Hybrid setup: occasional travel to multiple regional sites', 'Supportive, down-to-earth company culture with strong values and a long-standing community presence']",,False,active,"['Own and manage the internal Power Platform and Dynamics 365 environment', 'Work with sales, marketing, and service teams to improve workflows, dashboards, and customer segmentation', 'Conduct training, onboarding, and troubleshooting for users across multiple sites', 'Design and customise CRM capabilities and Power Apps for internal business processes', 'Identify opportunities for platform improvement based on user needs and industry practices', 'Collaborate with new departmental leaders to align system usage with operational goals', 'Drive platform adoption and usage across the business']",hybrid,IT Manager,"['Proven experience with Microsoft Dynamics 365 (CRM) and Power Platform', 'Strong understanding of customisation, user onboarding, and process automation', 'Background supporting sales or marketing functions with CRM and business apps', 'Ability to create user-friendly dashboards and workflows', 'Experience working across cross-functional teams with varying technical skill levels', 'Familiarity with dealership, distribution, or service-based industries is a plus', 'Self-starter with strong communication and problem-solving skills']",https://www.pearsoncarter.com/job/it-manager-d365-ce-power-platform/,Pearson Carter,False,2025-08-04 19:24:06.540285,2025-08-04 19:24:06.540285,140000,120000,2025-08-04 19:03:30.303393,administrator
4fc197b7-41ec-408c-858a-8a1303cc76ce,pearson_carter_9427ac025c,Dynamics CRM Consultant (Remote),"Join a team where innovation meets impact. We’re looking for a Dynamics CRM Consultant with hands-on experience across Microsoft Dynamics 365 and the Power Platform to support our clients on enterprise-level transformation initiatives. If you’re passionate about designing smart solutions, automating workflows, and making business processes smoother—this is the role for you.","Chicago, United States",United States,,Chicago,fullTime,£120000 - £140000,"['Dynamics 365 Customer Engagement', 'Sales', 'Customer Service', 'Marketing', 'Power Platform', 'Power Automate', 'Canvas apps', 'Model-driven apps', 'Power BI', 'Dataverse', 'Security roles', 'Custom entity design', 'API integration', 'Azure DevOps', 'Jira', 'Stakeholder engagement']",experienced,GBP,https://www.pearsoncarter.com/job/dynamics-crm-consultant-remote/#apply-dialog,"['100% Remote – Work from anywhere', 'Cutting-edge projects with enterprise clients', 'Collaborative, supportive team environment', 'Ongoing training and Microsoft certification support', 'Flexible schedule', 'Healthy work-life balance']",,False,active,"['Lead and deliver Dynamics 365 Customer Engagement (CRM) implementations across various industries', 'Gather, document, and translate business requirements into scalable CRM solutions', 'Design, configure, and customize CRM modules, forms, workflows, and dashboards', 'Build and deploy solutions using Power Platform tools (Power Apps, Power Automate, Power BI)', 'Collaborate with cross-functional teams to ensure successful end-to-end delivery', 'Provide post-go-live support, training, and system optimization']",remote,consultant,"['3 years experience with Dynamics 365 Customer Engagement (Sales, Customer Service, Marketing)', 'Proficient in Power Platform including Power Automate, Canvas/Model-driven apps, and Power BI', 'Strong understanding of Dataverse, security roles, and custom entity design', 'Experience integrating Dynamics with third-party systems via APIs', 'Comfortable working with Agile teams, using tools like Azure DevOps or Jira', 'Excellent communication and stakeholder engagement skills', 'Microsoft certifications a strong advantage (e.g., PL-200, PL-400, MB-210)']",https://www.pearsoncarter.com/job/dynamics-crm-consultant-remote/,Pearson Carter,False,2025-08-04 19:24:06.540285,2025-08-10 19:21:39.222608,140000,120000,2025-08-04 19:03:05.169837,consultant
a473b4a5-180f-4b0d-a34c-a8741985ace2,leading_microsoft_partner_7525-151121-4_1750330733,D365 Business Central Consultant (SCM focus),"D365 Business Central - SCM Consultant
Location: Malmö / Hybrid
Employer: Leading Microsoft Partner
Are you an experienced Dynamics 365 Business Central (D365 BC) professional with a passion for Supply Chain Management (SCM)? Would you like to join a forward-thinking Microsoft Partner that values innovation, flexibility, and collaboration?
We're supporting a top-tier Microsoft Dynamics Partner in Malmö that is expanding its consulting team. They're now looking to bring on board an experienced D365 Business Central Consultant with a strong background in Supply Chain processes to support their growing pipeline of local and international projects.
Your Role:
As a key part of the consulting team, you will:
- Lead and deliver full life cycle D365 Business Central implementations, with a focus on SCM (purchasing, inventory, warehousing, logistics).
- Collaborate with project managers, developers, and fellow consultants in a dynamic partner environment.
- Work closely with end clients to understand business needs, gather requirements, and translate them into scalable BC solutions.
- Take ownership of the supply chain workstreams, ensuring successful delivery from design to go-live.
- Contribute to both new implementations and upgrades from NAV to D365 BC.
What We're Looking For:
- 3+ years' experience with Dynamics NAV / D365 Business Central, ideally across multiple versions (NAV 2009 through to BC SaaS).
- Proven track record in Supply Chain Management modules (e.g., procurement, inventory, order management, warehouse).
- Solid functional consulting skills - comfortable running workshops, gathering requirements, configuring systems, and training users.
- Experience in a Microsoft Partner or customer-facing consulting environment is highly desirable.
- Strong communication skills in English - Swedish is a plus.
Why Apply?
- Be part of a highly respected Microsoft Gold Partner with a growing footprint in Sweden.
- Work on exciting SCM transformation projects with established clients.
- Enjoy a hybrid working model, flexible hours, and a supportive team culture.
- Competitive compensation, great benefits, and strong career development opportunities.","Malmö, Sweden",Sweden,,Malmö,fullTime,"35,000 to 60,000 SEK","['Dynamics NAV', 'Dynamics BC', 'Business Central', 'D365', 'DNAV', 'Supply Chain Management', 'procurement', 'inventory', 'order management', 'warehouse']",experienced,SEK,https://www.nigelfrank.com/job/7525-151121-4_1750330733/d365-business-central-consultant-scm-focus,"['Hybrid working model', 'Flexible hours', 'Supportive team culture', 'Competitive compensation', 'Great benefits', 'Strong career development opportunities']",,False,active,"['Lead and deliver full life cycle D365 Business Central implementations, with a focus on SCM (purchasing, inventory, warehousing, logistics)', 'Collaborate with project managers, developers, and fellow consultants in a dynamic partner environment', 'Work closely with end clients to understand business needs, gather requirements, and translate them into scalable BC solutions', 'Take ownership of the supply chain workstreams, ensuring successful delivery from design to go-live', 'Contribute to both new implementations and upgrades from NAV to D365 BC']",hybrid,consultant,"[""3+ years' experience with Dynamics NAV / D365 Business Central, ideally across multiple versions (NAV 2009 through to BC SaaS)"", 'Proven track record in Supply Chain Management modules (e.g., procurement, inventory, order management, warehouse)', 'Solid functional consulting skills - comfortable running workshops, gathering requirements, configuring systems, and training users', 'Experience in a Microsoft Partner or customer-facing consulting environment is highly desirable', 'Strong communication skills in English - Swedish is a plus']",,Leading Microsoft Partner,False,2025-08-12 23:06:13.085144,2025-08-12 23:06:13.085144,60000,35000,2025-08-12 21:27:57.902109,consultant
4ace2578-c5c2-4c09-afcd-9ddfe2e290d8,apex_systems_2081329,Power Platform Developer,"Apex Systems is a global IT services provider and our staffing practice has an opening for 2 Power Platform Developers with experience with Power Apps (Canvas and Model-Driven), Power Automate, VBA coding, SQL, Javascript and HTML, and some exposure to banking to place at our client, a top Financial Institution. Supports the design and front-end development of new features and functionality across our clients digital channels and properties. Brings design expertise and discipline to understanding users’ needs, creating new solutions and solving problems focused on how customers and employees engage with our products. Works closely with User Experience (UX) and Visual Designers, Initiative Managers, Product Owners, and Technology stakeholders to support user experience improvements across multiple technologies and properties such as web, mobile, and tablet applications. Ensures consistent application of our clients design system standards.","Toronto, Ontario, Canada",Canada,Ontario,Toronto,fullTime,,"['Power Apps', 'Canvas Apps', 'Model-Driven Apps', 'Power Automate', 'VBA', 'SQL', 'JavaScript', 'HTML', 'Excel Macros', 'DevOps', 'CSS', 'User Experience', 'User Interface', 'AODA', 'WCAG 2.0']",experienced,,https://itcareersapply.apexsystems.com/application?id=Wre5d2BQ4%2bg%3d,"['Medical insurance', 'Dental insurance', 'Vision insurance', 'Life insurance', 'Disability insurance', 'Employee stock purchase program', '401K program with company match', 'Health Savings Account (HSA)', 'Employee Assistance Program (EAP)', 'Corporate discount savings program', 'On-demand training program', 'Certification prep and discounts', 'Access to technical and leadership courses/books/seminars', 'Dedicated customer service team', 'Certified Career Coach']",,False,active,"['Provides advice and guidance to assigned the business/group on design rationale, user experience issues, user-centred design practices and design system standards.', 'Supports the execution of strategic initiatives in collaboration with internal and external Wealth Management stakeholders (Product, Technology, Corporate Support Areas, business partners, etc.).', 'Designs solutions; writes code; performs unit testing; develops design artifacts and documentation; and facilitates final delivery.', 'Support production issues, including independently completing root-cause analysis and diagnosis.', 'Implements existing design patterns, style guides, and accessibility guidelines, while contributing to their continuous improvement.', 'Decomposes user stories and translates them into detailed design specifications and code; delivers pixel-perfect functional templates based on designs provided.', 'Interacts with key business & technology stakeholders to define, analyze, and deliver requirements that reflect the needs of both the business and end-customers.', 'Support the management of specific product backlog deliverables and outcomes, including managing individual backlog items to completion, as required, and delivering milestone objectives.', 'Builds effective relationships with internal/external stakeholders.', 'Collaborates with internal and external stakeholders to support planning, implementation, and sustainment of the design operations.', 'Analyzes data and information to provide design insights and recommendations (e.g. industry best practices, client feedback, new vendor offerings, competitor practices, website, process, and business metrics).', 'Implements metrics, e.g. site behaviour metrics; tracking tags to provide information for performance measurement and reporting.', 'Participates in the design, implementation, and management of core business/group processes.', 'Focus is primarily on Private Wealth Management group; may have broader, enterprise-wide focus.', 'Exercises judgment to identify, diagnose, and solve problems within given rules.', 'Works independently on a range of complex tasks, which may include unique situations.', 'Broader work or accountabilities may be assigned as needed.']",hybrid,developer,"['Typically between 3 - 5 years of relevant experience and a post-secondary degree in the related field of study or an equivalent combination of education and experience.', 'Degree in Computer Science, Interaction Design, or Graphic Design preferred.', 'Proficient in Power Apps (especially Canvas and Model-Driven), Excel Macros, VBA coding and Programming language basics.', 'Knowledge of DevOps tools and practices.', 'Knowledge and interest in coding accessible websites; AODA and WCAG 2.0.', 'Experience with front-end development coding languages and technologies (HTML, CSS, JavaScript).', 'Knowledge of User Experience / User Interface principles and best practices, user research techniques.', 'Technical proficiency gained through education and/or business experience.', 'Verbal & written communication skills - In-depth.', 'Collaboration & team skills - In-depth.', 'Analytical and problem-solving skills - In-depth.', 'Influence skills - In-depth.', 'Data-driven decision making - In-depth.']",https://www.apexsystems.com/profiles/apex/themes/apex_bootstrap/images/Apex_logo_horizontal_color.png,Apex Systems,False,2025-07-31 19:24:23.515236,2025-08-13 20:26:27.946430,0,0,2025-07-11 00:00:00.000000,developer
7bb104f0-3476-4589-a565-70ef08592b6d,nigel_frank_international_a0MaA000000sZjx.4_1748454614,Business Central Analyst/Helpdesk Specialist,"Job Opening: D365 Business Central Analyst / Helpdesk Support Specialist
Location: Los Angeles, California
Full-Time | Hybrid
Are you a tech-savvy problem solver with a passion for helping others? We're looking for a D365 Business Central Analyst / Helpdesk Support Specialist to join our growing team in Los Angeles! In this dynamic role, you'll be on the front lines of user support—troubleshooting issues, resolving tickets, and providing guidance to a diverse team as we continue to roll out Microsoft Dynamics 365 Business Central. Your personable approach, technical expertise, and proactive mindset will make you a key player in our IT operations.","Los Angeles, California, United States",United States,California,Los Angeles,fullTime,"85,000 to 90,000 USD","['Dynamics 365 Business Central', 'ERP', 'Helpdesk', 'IT Support', 'Troubleshooting', 'User Support', 'System Navigation', 'Reporting Tools']",experienced,USD,https://www.nigelfrank.com/job/a0MaA000000sZjx.4_1748454614/business-central-analyst-helpdesk-specialist-los-angeles-ca,"['Collaborative and forward-thinking team', 'Hands-on experience with Microsoft ERP system', 'Direct impact on system success and user satisfaction', 'Opportunities to grow into broader ERP or CRM roles']",,False,active,"['Provide day-to-day helpdesk support for Dynamics 365 Business Central users', 'Troubleshoot and resolve system issues related to ERP functionality and user access', 'Manage incoming support tickets, prioritize and document resolutions', 'Assist end users with system navigation, reporting tools, and basic technical guidance', 'Work closely with internal teams to identify trends, suggest improvements, and support ongoing system enhancements']",hybrid,analyst,"['1+ years of experience supporting Microsoft Dynamics 365 Business Central (or Dynamics NAV)', 'Solid understanding of ERP systems, especially around troubleshooting and user support', 'Experience working in a helpdesk or IT support environment', 'Strong communication skills with the ability to explain technical concepts to non-technical users', 'Personable, customer-first mindset', 'Bonus: Exposure to Dynamics 365 CRM (Field Service or Project Operations) or a background in finance/accounting']",,Nigel Frank International,False,2025-08-12 23:06:13.085144,2025-08-12 23:06:13.085144,90000,85000,2025-08-12 21:28:28.660684,administrator
b123f3dc-9b10-4f9e-a312-bdb53a7a898c,crowe_llp_R-48401,Power Platform Functional Senior Consultant,The Power Platform Functional Senior Consultant will harness their skills as a business analyst and passion to improve government for everyday citizens to develop technology solutions that automate previously manual processes. The Consultant will be part of a cross-functional team of Crowe and government resources working towards a common goal of using digital innovation and automation to solve real-world business challenges.,,United States,,,fullTime,"74,100.00 - 147,800.00 USD per year","['Business analysis', 'Microsoft Power Platform', 'Microsoft Dynamics 365', 'Business process modeling', 'User stories', 'Product backlog management', 'Use cases', 'Power Automate', 'System testing', 'Root-cause analysis', 'Test script writing', 'Training', 'Interpersonal communication', 'Writing', 'Internetworking technology', 'Power BI']",experienced,USD,https://careers.crowe.com/apply?jobSeqNo=CROCROUSR48401EXTERNALENUS,"['Comprehensive total rewards package', 'Career coaching', 'Inclusive culture', 'Diversity and inclusion', 'Career growth opportunities']",,False,active,"['Gathering business requirements through one-on-one interviews and group workshops.', 'Documenting requirements through the creation of business process models, user stories, product backlog items, and use cases.', 'Configuring Microsoft Power Platform functionality to implement business-driven forms, entities, view, relationship, and site maps.', 'Creating Microsoft Power Automate flows to manage business rules and workflow.', 'Clearly communicating with developers the customer’s business needs.', 'Performing system testing, logging defects, and performing root-cause analysis.', 'Writing test scripts to support User Acceptance Testing.', 'Transferring knowledge to customer end users through formal and informal training.', 'Submitting accurate and timely submissions of project status and time.']",,functional consultant,"[""Bachelor's degree required."", 'Minimum 3 years of business analysis experience in software development.', 'Experience with Microsoft Dynamics 365 and/or Power Platform preferred.', 'Knowledge of internetworking technology.', 'Strong writing and interpersonal communication skills.', 'The ability to handle multiple projects concurrently.', 'Ability to work on Pacific Time.', 'Microsoft Power Platform certifications (desired).', 'Experience creating dashboard and reports using Power BI (desired).']",https://cdn.phenompeople.com/CareerConnectResources/CROCROUS/images/Crowe_Logo_2c-1670258755874.png,Crowe LLP,False,2025-07-26 19:42:04.519222,2025-08-11 19:57:33.775177,147800,74100,2025-07-26 19:11:50.465293,consultant
f76133c2-4d29-45a0-87c9-8e8c36a04c1d,nigel_frank_international_a0M1i00000XQs0x.1_1750172240,Senior D365 BC Consultant,"We are working with a small but rapidly growing partner company, who foster a vibrant and collaborative work environment where employees are encouraged to innovate and grow professionally. They are offering an exciting opportunity to be part of a dynamic team that shapes transformative business solutions. In this role you will work on configurations, customisations, and deploy systems to meet client needs, and analyse requirements to optimise processes.","Birkerod, Denmark",Denmark,,Birkerod,fullTime,"DKK 50,000 to DKK 65,000","['D365 Business Central', 'System Integration', 'Custom Workflows', 'User Training', 'Troubleshooting', 'Requirement Analysis', 'Process Optimisation', 'Project Management', 'Documentation', 'Danish', 'English']",experienced,DKK,mailto:m.oneill@nigelfrank.com,"['Play an important role at a key stage in a growing business.', 'Very competitive salary and benefits package.', 'Flexible working environment.', 'Regular social and team building events.']",,False,active,"['Configure, customise, and deploy Dynamics 365 Business Central to meet client business needs, including system integrations and custom workflows.', 'Provide user training, ongoing support, and troubleshooting to ensure smooth system operation and adoption.', 'Gather client requirements, optimise system processes, and recommend improvements based on industry best practices.', 'Manage project timelines, collaborate with stakeholders, and create documentation for system configurations and processes.']",hybrid,consultant,"['3 Years experience with D365 Business Central', 'Previous Partner experience', 'Danish and English speaking']",,Nigel Frank International,False,2025-08-12 23:06:13.085144,2025-08-12 23:06:13.085144,65000,50000,2025-08-12 21:28:37.473623,consultant
9c612211-3e6e-4296-a83c-7e679a2c6e79,nigel_frank_international_a0MaA000000xoyT.2_1750819521,D365 F&O Finance Functional Consultant,"We\'re Hiring: D365 F&O Finance Functional Consultant
Location: Irving, TX (Hybrid)
Industry: End-User - Construction/Project-based Environment
Are you a seasoned D365 Finance & Operations Functional Consultant with a passion for streamlining finance operations and delivering impactful solutions? Join a forward-thinking end-user company in Irving, TX, and be a part of a dynamic digital transformation journey!
What You\'ll Do:
- Act as the subject matter expert for Dynamics 365 Finance & Operations, focusing on core finance modules (GL, AP, AR, FA, Budgeting, etc.)
- Lead and support Finance-related configurations, testing, and deployment activities
- Collaborate with cross-functional teams to ensure smooth integration with PMA/Project Operations
- Partner with internal stakeholders to translate business requirements into functional designs
- Provide user training, support, and continuous improvement recommendations
Requirements:
- Proven experience with D365 F&O (required)
- Expertise in core Finance modules within D365
- Hands-on experience with Project Management & Accounting (PMA) or Project Operations
- Familiarity with Avalara Tax and ExFlow (preferred)
- Strong understanding of financial processes and best practices
- Consulting and Project Management experience (preferred)
- Background in the construction industry or project-based environments is a strong plus
Why Join Us?
- Be part of a fast-growing, tech-forward company
- Enjoy a collaborative team culture with strong executive support
- Work on innovative projects that directly impact the business
- Competitive compensation & benefits package
Ready to make an impact? Apply now and help shape the future of finance operations with D365 F&O!","Irving, Texas, United States",United States,Texas,Irving,fullTime,150000 - 170000 USD per year,"['Dynamics 365 Finance & Operations', 'Finance modules (GL, AP, AR, FA, Budgeting)', 'Project Management & Accounting (PMA)', 'Project Operations', 'Avalara Tax', 'ExFlow', 'Financial processes', 'Consulting', 'Project Management']",experienced,USD,https://www.nigelfrank.com/job/a0MaA000000xoyT.2_1750819521/d365-fampo-finance-functional-consultant-irving-tx,"['Collaborative team culture', 'Strong executive support', 'Innovative projects', 'Competitive compensation & benefits package']",,False,active,"['Act as the subject matter expert for Dynamics 365 Finance & Operations, focusing on core finance modules (GL, AP, AR, FA, Budgeting, etc.)', 'Lead and support Finance-related configurations, testing, and deployment activities', 'Collaborate with cross-functional teams to ensure smooth integration with PMA/Project Operations', 'Partner with internal stakeholders to translate business requirements into functional designs', 'Provide user training, support, and continuous improvement recommendations']",hybrid,Finance Functional Consultant,"['Proven experience with D365 F&O', 'Expertise in core Finance modules within D365', 'Hands-on experience with Project Management & Accounting (PMA) or Project Operations', 'Familiarity with Avalara Tax and ExFlow (preferred)', 'Strong understanding of financial processes and best practices', 'Consulting and Project Management experience (preferred)', 'Background in the construction industry or project-based environments is a strong plus']",,Nigel Frank International,False,2025-08-12 23:06:13.085144,2025-08-12 23:06:13.085144,170000,150000,2025-08-12 21:28:48.031723,consultant
5f3e9d82-c710-4b97-b2b0-194c871a0ee4,nigel_frank_international_a0MaA000000Lx8L.1_1746636231,Power Platform Analyst,"We are seeking a proactive Power Platform Analyst with a strong background in Dynamics CRM to join a forward-thinking financial services organisation. This role will focus on developing and enhancing Power Platform solutions to drive business performance and user engagement, working closely with internal stakeholders to translate business needs into scalable, low-code solutions.",England,United Kingdom,,,fullTime,"Up to £50,000 GBP","['Dynamics CRM', 'Power Platform', 'D365 CE', 'Power Apps', 'Power Automate', 'Dataverse', 'connectors', 'integration methods', 'customisation', 'configuration', 'functional consulting', 'Agile']",intermediate,GBP,https://www.nigelfrank.com/job/a0MaA000000Lx8L.1_1746636231/power-platform-analyst,"['Competitive salary up to £50k', 'Remote working option', 'Strong company culture with a focus on collaboration and development', 'Training and certifications encouraged and supported']",,False,active,"['Design, develop, and implement solutions using Power Apps, Power Automate, and Dynamics CRM', 'Act as the functional expert for Dynamics CRM within the business', 'Gather and analyse business requirements, translating them into technical specifications', 'Deliver enhancements and support for existing Power Platform solutions', 'Collaborate with stakeholders across departments to identify process improvement opportunities', 'Ensure governance and best practices are followed across the Power Platform estate', 'Provide support, training, and documentation for end users']",remote,analyst,"['Strong experience with Microsoft Dynamics 365 CRM (Customer Engagement)', 'Proven background working with the Power Platform (Power Apps, Power Automate)', 'Understanding of Dataverse, connectors, and integration methods', 'Ability to gather requirements, document processes, and communicate clearly with stakeholders', 'Experience with customisation, configuration, and functional consulting', 'Knowledge of Agile or similar delivery frameworks is desirable']",,Nigel Frank International,False,2025-07-27 19:09:30.660650,2025-07-27 19:09:30.660650,50000,0,2025-07-27 18:32:00.182818,analytics
